timestamp,open,high,low,close,volume
67,2025-02-18 19:09:00,94035.4296875,94035.4296875,94035.4296875,94035.4296875,0
68,2025-02-18 19:09:00,94035.4296875,94035.4296875,94035.4296875,94035.4296875,0
69,2025-02-18 19:09:00,94035.4296875,94035.4296875,94035.4296875,94035.4296875,0
70,2025-02-18 19:09:00,94035.4296875,94035.4296875,94035.4296875,94035.4296875,0
71,2025-02-18 19:09:00,94035.4296875,94035.4296875,94035.4296875,94035.4296875,0
72,2025-02-18 19:09:00,94035.4296875,94035.4296875,94035.4296875,94035.4296875,0
73,2025-02-18 19:09:00,94035.4296875,94035.4296875,94035.4296875,94035.4296875,0
74,2025-02-18 19:09:00,94035.4296875,94035.4296875,94035.4296875,94035.4296875,0
75,2025-02-18 19:09:00,94035.4296875,94035.4296875,94035.4296875,94035.4296875,0
76,2025-02-18 19:09:00,94035.4296875,94035.4296875,94035.4296875,94035.4296875,0
77,2025-02-18 19:09:00,94035.4296875,94035.4296875,94035.4296875,94035.4296875,0
78,2025-02-18 19:09:00,94035.4296875,94035.4296875,94035.4296875,94035.4296875,0
79,2025-02-18 19:09:00,94035.4296875,94035.4296875,94035.4296875,94035.4296875,0
80,2025-02-18 19:09:00,94035.4296875,94035.4296875,94035.4296875,94035.4296875,0
81,2025-02-18 19:09:00,94035.4296875,94035.4296875,94035.4296875,94035.4296875,0
82,2025-02-18 19:09:00,94035.4296875,94035.4296875,94035.4296875,94035.4296875,0
83,2025-02-18 19:09:00,94035.4296875,94035.4296875,94035.4296875,94035.4296875,0
84,2025-02-18 19:09:00,94035.4296875,94035.4296875,94035.4296875,94035.4296875,0
85,2025-02-18 19:09:00,94035.4296875,94035.4296875,94035.4296875,94035.4296875,0
86,2025-02-18 19:09:00,94035.4296875,94035.4296875,94035.4296875,94035.4296875,0
87,2025-02-18 19:09:00,94035.4296875,94035.4296875,94035.4296875,94035.4296875,0
88,2025-02-18 19:09:00,94035.4296875,94035.4296875,94035.4296875,94035.4296875,0
89,2025-02-18 19:09:00,94035.4296875,94035.4296875,94035.4296875,94035.4296875,0
90,2025-02-18 19:09:00,94035.4296875,94035.4296875,94035.4296875,94035.4296875,0
91,2025-02-18 19:09:00,94035.4296875,94035.4296875,94035.4296875,94035.4296875,0
92,2025-02-18 19:09:00,94035.4296875,94035.4296875,94035.4296875,94035.4296875,0
93,2025-02-18 19:09:00,94035.4296875,94035.4296875,94035.4296875,94035.4296875,0
94,2025-02-18 19:09:00,94035.4296875,94035.4296875,94035.4296875,94035.4296875,0
95,2025-02-18 19:09:00,94035.4296875,94035.4296875,94035.4296875,94035.4296875,0
96,2025-02-18 19:09:00,94035.4296875,94035.4296875,94035.4296875,94035.4296875,0
97,2025-02-18 19:09:00,94035.4296875,94035.4296875,94035.4296875,94035.4296875,0
98,2025-02-18 19:09:00,94035.4296875,94035.4296875,94035.4296875,94035.4296875,0
99,2025-02-18 19:09:00,94035.4296875,94035.4296875,94035.4296875,94035.4296875,0
